Date : 2026-08-30 20:08:00
Directory : /Users/nssanjeev/Development/Halo
Total : 372 files,  68476 codes, 13560 comments, 10804 blanks, all 92840 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/issues/resolved/page.tsx                             | TypeScript JSX     |         51 |          0 |          5 |         56 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/issues/warnings/page.tsx                             | TypeScript JSX     |         57 |          0 |          5 |         62 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/layout.tsx                                           | TypeScript JSX     |         34 |          2 |          9 |         45 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/monitors/firing/page.tsx                             | TypeScript JSX     |         61 |          0 |          5 |         66 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/monitors/healthy/page.tsx                            | TypeScript JSX     |         52 |          0 |          5 |         57 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/monitors/layout.tsx                                  | TypeScript JSX     |         12 |          0 |          2 |         14 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/monitors/page.tsx                                    | TypeScript JSX     |         72 |          0 |         11 |         83 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/monitors/slos/page.tsx                               | TypeScript JSX     |         16 |          0 |          3 |         19 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/overview/page.tsx                                    | TypeScript JSX     |        328 |          7 |         35 |        370 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/api-keys/page.tsx                      | TypeScript JSX     |         12 |          0 |          1 |         13 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/events/[eventId]/page.tsx              | TypeScript JSX     |        335 |         12 |         83 |        430 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/events/page.tsx                        | TypeScript JSX     |        204 |          5 |         41 |        250 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/investigations/new/no-events-modal.tsx | TypeScript JSX     |         61 |          3 |          9 |         73 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/investigations/new/page.tsx            | TypeScript JSX     |        896 |         37 |         74 |      1,007 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/issues/[issueId]/page.tsx              | TypeScript JSX     |         60 |          0 |          7 |         67 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/issues/page.tsx                        | TypeScript JSX     |         75 |          1 |         33 |        109 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/layout.tsx                             | TypeScript JSX     |         90 |          4 |         24 |        118 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/page.tsx                               | TypeScript JSX     |         89 |          4 |         23 |        116 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/sdk/code-snippet.tsx                   | TypeScript JSX     |         40 |          0 |          6 |         46 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/sdk/page.tsx                           | TypeScript JSX     |        217 |          8 |         31 |        256 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/settings/github-settings-card.tsx      | TypeScript JSX     |        333 |          1 |         24 |        358 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/[id]/settings/page.tsx                      | TypeScript JSX     |         61 |          2 |          9 |         72 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/projects/page.tsx                                    | TypeScript JSX     |         51 |          1 |         28 |         80 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/sdk/page.tsx                                         | TypeScript JSX     |         12 |          0 |          3 |         15 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/services/critical/page.tsx                           | TypeScript JSX     |         48 |          0 |          5 |         53 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/services/degraded/page.tsx                           | TypeScript JSX     |         48 |          0 |          5 |         53 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/services/dependencies/page.tsx                       | TypeScript JSX     |         45 |          0 |          5 |         50 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/services/healthy/page.tsx                            | TypeScript JSX     |         48 |          0 |          5 |         53 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/services/layout.tsx                                  | TypeScript JSX     |         12 |          0 |          2 |         14 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/services/page.tsx                                    | TypeScript JSX     |         56 |          0 |          5 |         61 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/account-details-client.tsx                  | TypeScript JSX     |        199 |          7 |         18 |        224 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/alerts/page.tsx                             | TypeScript JSX     |         44 |          0 |          5 |         49 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/audit/page.tsx                              | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/autofix/page.tsx                            | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/billing/page.tsx                            | TypeScript JSX     |         89 |          2 |          8 |         99 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/close/page.tsx                              | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/custom/page.tsx                             | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/emails/page.tsx                             | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/engine/page.tsx                             | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/filters/page.tsx                            | TypeScript JSX     |         38 |          0 |          5 |         43 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/integrations/page.tsx                       | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/keys/client-keys-manager.tsx                | TypeScript JSX     |        142 |          3 |         15 |        160 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/keys/page.tsx                               | TypeScript JSX     |         27 |          0 |          6 |         33 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/legal/page.tsx                              | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/mcp/page.tsx                                | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/members/page.tsx                            | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/oauth/page.tsx                              | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/organization/organization-settings-form.tsx | TypeScript JSX     |        151 |          4 |         16 |        171 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/organization/page.tsx                       | TypeScript JSX     |         35 |          0 |          6 |         41 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/page.tsx                                    | TypeScript JSX     |         28 |          0 |          5 |         33 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/privacy/page.tsx                            | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/project/page.tsx                            | TypeScript JSX     |         39 |          0 |         10 |         49 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/project/project-settings-form.tsx           | TypeScript JSX     |        298 |          6 |         25 |        329 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/repos/page.tsx                              | TypeScript JSX     |         37 |          0 |          8 |         45 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/security/page.tsx                           | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/teams/page.tsx                              | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/tokens/org/page.tsx                         | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/tokens/personal/page.tsx                    | TypeScript JSX     |         21 |          0 |          4 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/(dashboard)/settings/usage/page.tsx                              | TypeScript JSX     |         73 |          1 |          9 |         83 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/api/auth/[...all]/route.ts                                       | TypeScript         |          3 |          0 |          2 |          5 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/api/ingest/events/route.ts                                       | TypeScript         |        106 |          2 |         21 |        129 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/api/ingest/replay/route.ts                                       | TypeScript         |        197 |          8 |         22 |        227 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/api/test-key/route.ts                                            | TypeScript         |          6 |          0 |          2 |          8 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/forgot-password/page.tsx                                         | TypeScript JSX     |         20 |          0 |          4 |         24 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/globals.css                                                      | PostCSS            |      1,922 |        126 |        495 |      2,543 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/layout.tsx                                                       | TypeScript JSX     |         29 |          0 |          5 |         34 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/page.tsx                                                         | TypeScript JSX     |          4 |          0 |          1 |          5 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/pricing/page.tsx                                                 | TypeScript JSX     |         49 |          2 |          5 |         56 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/pricing/pricing-grid.tsx                                         | TypeScript JSX     |        192 |         10 |         19 |        221 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/reset-password/page.tsx                                          | TypeScript JSX     |          9 |          0 |          2 |         11 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/app/reset-password/reset-password-form.tsx                           | TypeScript JSX     |        132 |          0 |         22 |        154 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/auth/auth-card.tsx                                        | TypeScript JSX     |         23 |          3 |          8 |         34 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/auth/auth-footer.tsx                                      | TypeScript JSX     |         23 |          0 |          2 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/auth/auth-header.tsx                                      | TypeScript JSX     |         19 |          0 |          2 |         21 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/auth/auth-layout.tsx                                      | TypeScript JSX     |         11 |          0 |          2 |         13 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/auth/forgot-password-form.tsx                             | TypeScript JSX     |         95 |          0 |         14 |        109 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/auth/sign-in-form.tsx                                     | TypeScript JSX     |        219 |          0 |         26 |        245 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/auth/sign-up-form.tsx                                     | TypeScript JSX     |        203 |          0 |         24 |        227 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/events/breadcrumbs.tsx                                    | TypeScript JSX     |         56 |          0 |         12 |         68 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/events/stack-trace.tsx                                    | TypeScript JSX     |         19 |          0 |          2 |         21 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/events/tags.tsx                                           | TypeScript JSX     |         38 |          0 |          6 |         44 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/events/user.tsx                                           | TypeScript JSX     |         66 |          0 |         13 |         79 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/investigation/causal-chain-view.tsx                       | TypeScript JSX     |        621 |         16 |         33 |        670 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/investigation/runtime-reconstruction-view.tsx             | TypeScript JSX     |        513 |         12 |         33 |        558 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/issues/issue-card.tsx                                     | TypeScript JSX     |         82 |          4 |         16 |        102 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/issues/issue-detail-view.tsx                              | TypeScript JSX     |        360 |         17 |         38 |        415 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/overview/sidebar.tsx                                      | TypeScript JSX     |        433 |          2 |         30 |        465 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/overview/topbar.tsx                                       | TypeScript JSX     |        155 |          3 |         12 |        170 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/overview/user-profile-menu.tsx                            | TypeScript JSX     |        120 |          3 |         15 |        138 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/api-keys-section.tsx                             | TypeScript JSX     |        122 |          4 |         41 |        167 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/create-api-key-dialog.tsx                        | TypeScript JSX     |        141 |          0 |         15 |        156 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/create-project-dialog.tsx                        | TypeScript JSX     |        131 |          0 |         16 |        147 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/empty-state.tsx                                  | TypeScript JSX     |          0 |          0 |          1 |          1 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/project-card.tsx                                 | TypeScript JSX     |        112 |          0 |         41 |        153 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/project-header.tsx                               | TypeScript JSX     |         48 |          0 |         11 |         59 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/project-navigation.tsx                           | TypeScript JSX     |        121 |          0 |         11 |        132 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/project-overview.tsx                             | TypeScript JSX     |        761 |         13 |        192 |        966 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/project-quick-start.tsx                          | TypeScript JSX     |        164 |          4 |         31 |        199 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/project-stat-card.tsx                            | TypeScript JSX     |         42 |          0 |          5 |         47 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/projects/projects-grid.tsx                                | TypeScript JSX     |         82 |          0 |         26 |        108 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/replay/replay-player-client.tsx                           | TypeScript JSX     |        723 |         36 |         82 |        841 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/replay/replay-status.tsx                                  | TypeScript JSX     |        139 |          0 |         10 |        149 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/replay/replay-view.tsx                                    | TypeScript JSX     |         37 |          0 |          8 |         45 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/back-button.tsx                                        | TypeScript JSX     |         35 |          0 |          6 |         41 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/badge.tsx                                              | TypeScript JSX     |         42 |          0 |          8 |         50 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/button.tsx                                             | TypeScript JSX     |         59 |          0 |         18 |         77 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/card.tsx                                               | TypeScript JSX     |         63 |          0 |          7 |         70 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/dialog.tsx                                             | TypeScript JSX     |        128 |          0 |         14 |        142 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/feature-gate.tsx                                       | TypeScript JSX     |        102 |         20 |         14 |        136 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/input.tsx                                              | TypeScript JSX     |         17 |          0 |          4 |         21 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/label.tsx                                              | TypeScript JSX     |         16 |          0 |          5 |         21 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/page-header.tsx                                        | TypeScript JSX     |         38 |          0 |          7 |         45 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/relative-time.tsx                                      | TypeScript JSX     |         21 |          0 |          2 |         23 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/select.tsx                                             | TypeScript JSX     |        188 |          0 |         14 |        202 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/severity-badge.tsx                                     | TypeScript JSX     |         53 |          0 |          8 |         61 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/components/ui/usage-bar.tsx                                          | TypeScript JSX     |         55 |          5 |          9 |         69 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/browser.ts                                          | TypeScript         |         18 |         69 |          3 |         90 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/client.ts                                           | TypeScript         |         27 |         81 |          6 |        114 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/commonInputTypes.ts                                 | TypeScript         |        649 |          9 |         69 |        727 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/enums.ts                                            | TypeScript         |         35 |          9 |         16 |         60 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/internal/class.ts                                   | TypeScript         |         82 |        210 |         43 |        335 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/internal/prismaNamespace.ts                         | TypeScript         |      1,655 |        297 |        229 |      2,181 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/internal/prismaNamespaceBrowser.ts                  | TypeScript         |        269 |         33 |         76 |        378 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models.ts                                           | TypeScript         |         15 |          9 |          1 |         25 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Account.ts                                   | TypeScript         |        880 |        643 |        103 |      1,626 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/ApiKey.ts                                    | TypeScript         |        872 |        643 |        119 |      1,634 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Environment.ts                               | TypeScript         |        894 |        697 |        142 |      1,733 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Event.ts                                     | TypeScript         |      2,412 |        689 |        175 |      3,276 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Issue.ts                                     | TypeScript         |      1,130 |        692 |        138 |      1,960 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Organization.ts                              | TypeScript         |        695 |        673 |        115 |      1,483 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Project.ts                                   | TypeScript         |      1,875 |        757 |        187 |      2,819 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Release.ts                                   | TypeScript         |        985 |        677 |        127 |      1,789 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/ReplayChunk.ts                               | TypeScript         |        779 |        653 |        110 |      1,542 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/ReplaySession.ts                             | TypeScript         |      1,671 |        689 |        142 |      2,502 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Session.ts                                   | TypeScript         |        705 |        643 |        103 |      1,451 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/TelemetrySession.ts                          | TypeScript         |      1,033 |        667 |        134 |      1,834 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/User.ts                                      | TypeScript         |        874 |        694 |        126 |      1,694 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/generated/prisma/models/Verification.ts                              | TypeScript         |        486 |        607 |         85 |      1,178 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/api-key.ts                                                       | TypeScript         |         13 |          0 |          5 |         18 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/auth-client.ts                                                   | TypeScript         |          2 |          0 |          1 |          3 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/auth.ts                                                          | TypeScript         |        115 |          0 |         14 |        129 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/cors.ts                                                          | TypeScript         |         71 |          9 |         12 |         92 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/email.ts                                                         | TypeScript         |         36 |          0 |          4 |         40 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/entitlements.ts                                                  | TypeScript         |         81 |         34 |         24 |        139 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/evidence.ts                                        | TypeScript         |        285 |         42 |         87 |        414 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/interpreter.ts                                     | TypeScript         |      1,040 |        174 |        112 |      1,326 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/occurrence-isolation.ts                            | TypeScript         |         27 |         12 |          5 |         44 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/recommendations.ts                                 | TypeScript         |        433 |        106 |         67 |        606 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/run.ts                                             | TypeScript         |         93 |        139 |         18 |        250 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/ast-resolver.ts                            | TypeScript         |        197 |         39 |         36 |        272 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/call-chain.ts                              | TypeScript         |        115 |         35 |         22 |        172 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/context-collector.ts                       | TypeScript         |        397 |         48 |         56 |        501 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/github-source-provider.ts                  | TypeScript         |        215 |         48 |         40 |        303 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/github-source-utils.ts                     | TypeScript         |        101 |         13 |         20 |        134 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/reconstruction-engine.ts                   | TypeScript         |        122 |         32 |         21 |        175 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/redaction.ts                               | TypeScript         |         60 |         21 |         17 |         98 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/source-resolver.ts                         | TypeScript         |        118 |         49 |         23 |        190 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/stack-parser.ts                            | TypeScript         |        180 |         56 |         38 |        274 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/telemetry-gaps.ts                          | TypeScript         |        121 |         24 |         11 |        156 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/investigation/runtime/types.ts                                   | TypeScript         |        152 |         43 |         17 |        212 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/organization.ts                                                  | TypeScript         |         68 |          2 |         13 |         83 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/plans.ts                                                         | TypeScript         |        201 |         46 |         11 |        258 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/prisma.ts                                                        | TypeScript         |         22 |          1 |          6 |         29 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/session.ts                                                       | TypeScript         |         15 |          0 |          1 |         16 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/slug.ts                                                          | TypeScript         |          8 |          0 |          0 |          8 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/lib/utils.ts                                                         | TypeScript         |          5 |          0 |          1 |          6 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/src/schemas/auth.ts                                                      | TypeScript         |         29 |          0 |          8 |         37 |
| /Users/nssanjeev/Development/Halo/apps/dashboard/tsconfig.json                                                            | JSON with Comments |         34 |          0 |          1 |         35 |
| /Users/nssanjeev/Development/Halo/package.json                                                                            | JSON               |         23 |          0 |          0 |         23 |
| /Users/nssanjeev/Development/Halo/packages/config/package.json                                                            | JSON               |          5 |          0 |          2 |          7 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/package.json                                              | JSON               |         21 |          0 |          0 |         21 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/deterministic/patterns.ts                   | TypeScript         |        137 |          0 |          8 |        145 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/deterministic/security.ts                   | TypeScript         |         59 |          2 |          8 |         69 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/statistical/baselines.ts                    | TypeScript         |         49 |          0 |         11 |         60 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/statistical/distribution.ts                 | TypeScript         |         48 |          1 |          9 |         58 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/statistical/latency.ts                      | TypeScript         |         50 |          1 |          8 |         59 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/statistical/rate-burst.ts                   | TypeScript         |         64 |          3 |         12 |         79 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/temporal/cascade.ts                         | TypeScript         |         62 |          1 |         13 |         76 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/detection/temporal/sequences.ts                       | TypeScript         |         54 |          2 |         10 |         66 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/engine.ts                                             | TypeScript         |        217 |          1 |         41 |        259 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/graph/builder.ts                                      | TypeScript         |         10 |          0 |          2 |         12 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/graph/propagation.ts                                  | TypeScript         |        154 |          2 |         35 |        191 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/hypotheses/cascading-failure.ts                       | TypeScript         |        118 |          3 |         19 |        140 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/hypotheses/database-failure.ts                        | TypeScript         |        132 |          1 |         14 |        147 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/hypotheses/deployment-regression.ts                   | TypeScript         |          6 |          0 |          4 |         10 |
| /Users/nssanjeev/Development/Halo/packages/investigation-engine/src/hypotheses/deployment.ts                              | TypeScript         |        202 |         10 |         27 |        239 |
